X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
0.0000,2.67442,0.0000,5.94694,0.0000,3.87307,0.0000,1.73724,0.0000,2.70689
0.0689,2.20581,0.0689,7.62044,0.0689,5.06914,0.0689,1.89279,0.0689,2.87069
0.1378,2.64890,0.1378,8.63650,0.1378,4.42309,0.1378,1.77557,0.1378,4.40989
0.2067,1.91619,0.2067,7.61581,0.2067,4.32153,0.2067,1.84539,0.2067,6.53483
0.2756,1.43627,0.2756,5.01735,0.2756,4.95071,0.2756,1.09336,0.2756,6.56655
0.3445,2.02985,0.3445,4.07395,0.3445,5.33442,0.3445,1.16817,0.3445,6.32593
0.4134,3.58299,0.4134,3.84238,0.4134,5.31360,0.4134,1.73948,0.4134,5.40873
0.4823,3.78052,0.4823,2.83438,0.4823,3.85731,0.4823,2.27940,0.4823,4.88354
0.5512,4.91854,0.5512,2.66677,0.5512,2.50750,0.5512,2.55935,0.5512,4.48588
0.6201,4.17134,0.6201,3.41490,0.6201,2.59127,0.6201,2.14957,0.6201,3.14356
0.6889,4.36763,0.6889,3.00434,0.6889,2.66309,0.6889,1.62574,0.6889,2.87294
0.7578,3.27252,0.7578,1.67618,0.7578,2.40888,0.7578,1.96439,0.7578,3.19456
0.8267,2.76071,0.8267,1.36037,0.8267,3.07807,0.8267,2.29153,0.8267,3.70551
0.8956,3.44344,0.8956,2.03066,0.8956,3.29254,0.8956,2.49242,0.8956,3.09023
0.9645,2.21312,0.9645,1.86568,0.9645,3.34454,0.9645,2.86022,0.9645,3.43651
1.0334,2.05835,1.0334,2.26505,1.0334,1.99858,1.0334,2.84612,1.0334,2.39391
1.1023,1.79714,1.1023,2.70761,1.1023,2.43058,1.1023,2.89925,1.1023,2.85981
1.1712,1.28436,1.1712,2.58317,1.1712,2.21662,1.1712,3.55041,1.1712,2.58029
1.2401,1.35521,1.2401,3.44637,1.2401,2.21960,1.2401,3.59578,1.2401,2.28682
1.3090,1.66820,1.3090,4.03362,1.3090,2.07302,1.3090,3.61318,1.3090,1.98469
1.3779,1.53799,1.3779,2.30176,1.3779,1.68601,1.3779,2.54199,1.3779,1.99648
1.4468,1.32941,1.4468,1.78972,1.4468,2.34563,1.4468,2.30454,1.4468,1.72139
1.5157,1.06147,1.5157,2.01476,1.5157,2.53681,1.5157,1.59226,1.5157,1.62164
1.5846,1.32287,1.5846,2.79715,1.5846,3.38987,1.5846,2.37699,1.5846,1.53707
1.6535,1.36639,1.6535,3.32710,1.6535,4.49654,1.6535,2.68943,1.6535,1.32023
1.7224,1.21781,1.7224,3.88834,1.7224,4.19424,1.7224,1.50916,1.7224,1.43131
1.7913,1.02839,1.7913,3.28618,1.7913,2.58288,1.7913,1.65351,1.7913,1.84642
1.8602,0.49279,1.8602,2.79499,1.8602,2.36594,1.8602,2.18925,1.8602,1.74618
1.9290,1.07906,1.9290,3.13849,1.9290,2.52148,1.9290,1.59427,1.9290,1.99323
1.9979,1.26523,1.9979,3.36863,1.9979,2.37557,1.9979,1.79387,1.9979,2.67236
2.0668,1.59106,2.0668,2.41466,2.0668,2.30161,2.0668,1.59733,2.0668,2.55088
2.1357,1.58748,2.1357,2.69637,2.1357,2.30425,2.1357,1.84384,2.1357,2.68034
2.2046,1.99636,2.2046,2.96679,2.2046,3.73873,2.2046,2.22704,2.2046,2.49126
2.2735,1.45614,2.2735,3.31945,2.2735,3.18811,2.2735,1.61012,2.2735,1.74203
2.3424,1.25554,2.3424,3.11624,2.3424,3.90684,2.3424,1.69302,2.3424,1.84463
2.4113,1.70664,2.4113,2.65589,2.4113,3.39795,2.4113,0.99251,2.4113,1.73127
2.4802,1.51934,2.4802,2.57042,2.4802,2.77155,2.4802,0.97133,2.4802,2.13810
2.5491,1.49910,2.5491,2.46386,2.5491,2.34385,2.5491,1.46971,2.5491,2.53229
2.6180,1.20270,2.6180,1.95622,2.6180,1.75866,2.6180,1.04494,2.6180,2.45014
2.6869,0.84040,2.6869,1.79519,2.6869,1.38631,2.6869,0.96668,2.6869,2.40093
2.7558,1.24268,2.7558,1.33433,2.7558,1.98056,2.7558,0.84327,2.7558,3.06159
2.8247,1.81123,2.8247,1.64293,2.8247,1.39847,2.8247,0.81269,2.8247,2.63716
2.8936,1.53775,2.8936,2.04576,2.8936,1.28899,2.8936,0.98577,2.8936,2.43598
2.9625,0.75445,2.9625,1.90682,2.9625,1.47654,2.9625,1.14371,2.9625,2.31195
3.0314,0.84957,3.0314,1.71154,3.0314,1.61042,3.0314,1.43145,3.0314,1.58127
3.1003,1.12353,3.1003,2.30893,3.1003,2.21394,3.1003,1.24071,3.1003,2.01301
3.1691,1.55499,3.1691,2.07000,3.1691,2.83112,3.1691,1.17616,3.1691,2.26415
3.2380,1.09045,3.2380,2.25861,3.2380,2.94416,3.2380,1.66624,3.2380,2.54223
3.3069,1.03336,3.3069,2.79571,3.3069,2.51056,3.3069,2.42666,3.3069,2.70399
3.3758,0.93674,3.3758,2.75614,3.3758,1.92698,3.3758,3.13446,3.3758,2.52422
3.4447,1.69593,3.4447,4.36134,3.4447,2.02677,3.4447,3.77180,3.4447,2.41763
3.5136,1.62215,3.5136,5.13320,3.5136,1.05115,3.5136,3.79473,3.5136,1.89048
3.5825,0.74144,3.5825,4.98789,3.5825,1.05017,3.5825,3.41580,3.5825,2.28490
3.6514,0.89668,3.6514,4.53915,3.6514,1.49522,3.6514,4.91792,3.6514,2.14289
3.7203,0.86093,3.7203,4.46346,3.7203,1.37267,3.7203,3.76377,3.7203,2.91213
3.7892,0.65633,3.7892,4.47418,3.7892,1.10896,3.7892,2.74301,3.7892,3.64479
3.8581,1.53858,3.8581,4.27954,3.8581,1.88925,3.8581,2.00470,3.8581,3.43393
3.9270,2.17910,3.9270,3.73426,3.9270,2.19538,3.9270,1.66633,3.9270,2.54015
3.9959,2.82584,3.9959,3.25669,3.9959,2.33177,3.9959,1.24869,3.9959,2.38294
4.0648,3.91916,4.0648,2.52502,4.0648,1.65881,4.0648,1.19831,4.0648,2.78288
4.1337,3.06788,4.1337,3.03128,4.1337,1.80828,4.1337,1.67409,4.1337,2.56722
4.2026,2.42319,4.2026,3.13934,4.2026,2.49667,4.2026,1.32358,4.2026,3.02094
4.2715,2.46358,4.2715,2.94759,4.2715,3.02950,4.2715,0.79508,4.2715,2.83483
4.3404,2.70199,4.3404,3.15113,4.3404,3.26608,4.3404,0.77453,4.3404,2.73094
4.4092,2.72705,4.4092,2.74879,4.4092,3.18773,4.4092,0.86870,4.4092,3.82752
4.4781,2.98376,4.4781,2.52739,4.4781,2.97803,4.4781,0.84254,4.4781,3.46288
4.5470,3.48247,4.5470,2.69185,4.5470,2.94045,4.5470,1.64006,4.5470,3.79384
4.6159,3.05996,4.6159,2.42705,4.6159,2.89334,4.6159,2.16802,4.6159,4.10881
4.6848,3.01319,4.6848,3.25554,4.6848,1.57085,4.6848,2.00037,4.6848,3.32317
4.7537,1.86742,4.7537,3.07784,4.7537,1.51092,4.7537,3.27153,4.7537,2.99900
4.8226,1.26429,4.8226,4.05075,4.8226,1.69364,4.8226,2.94841,4.8226,3.14924
4.8915,1.44488,4.8915,4.33586,4.8915,2.00087,4.8915,3.56268,4.8915,3.31367
4.9604,1.92806,4.9604,3.43284,4.9604,1.53033,4.9604,5.16047,4.9604,3.52635
5.0293,1.91524,5.0293,2.98747,5.0293,1.37307,5.0293,6.45704,5.0293,3.54209
5.0982,1.96417,5.0982,2.80059,5.0982,0.92937,5.0982,6.56970,5.0982,3.31102
5.1671,1.44481,5.1671,2.62722,5.1671,1.06119,5.1671,4.87583,5.1671,2.92857
5.2360,1.66329,5.2360,2.39670,5.2360,2.15218,5.2360,2.85032,5.2360,2.57422
5.3049,1.23047,5.3049,2.39508,5.3049,2.29923,5.3049,2.62485,5.3049,2.16139
5.3738,1.01065,5.3738,2.47655,5.3738,1.89878,5.3738,3.35227,5.3738,3.20599
5.4427,1.74493,5.4427,1.47007,5.4427,1.91703,5.4427,4.85426,5.4427,4.29287
5.5116,1.51817,5.5116,1.47810,5.5116,2.42263,5.5116,4.36963,5.5116,5.30919
5.5805,1.14783,5.5805,1.37824,5.5805,2.93247,5.5805,4.13292,5.5805,6.21124
5.6493,0.93887,5.6493,1.43964,5.6493,1.82619,5.6493,4.59934,5.6493,5.62617
5.7182,0.98028,5.7182,1.59277,5.7182,2.57536,5.7182,5.06346,5.7182,6.36002
5.7871,1.52816,5.7871,1.91935,5.7871,2.96285,5.7871,5.11783,5.7871,4.59984
5.8560,1.40453,5.8560,1.24043,5.8560,2.54934,5.8560,6.15076,5.8560,3.23655
5.9249,1.15473,5.9249,1.44451,5.9249,2.54915,5.9249,6.24972,5.9249,3.11073
5.9938,1.81678,5.9938,1.81271,5.9938,1.77676,5.9938,4.47599,5.9938,3.03633
6.0627,2.04950,6.0627,1.74441,6.0627,1.69900,6.0627,2.74013,6.0627,1.39228
6.1316,2.39545,6.1316,1.88722,6.1316,2.31203,6.1316,2.14854,6.1316,1.63984
6.2005,2.25392,6.2005,1.86158,6.2005,2.70715,6.2005,1.88219,6.2005,2.05823
6.2694,2.87067,6.2694,1.83280,6.2694,2.93462,6.2694,1.62936,6.2694,1.59209
6.3383,4.94106,6.3383,1.69456,6.3383,3.12137,6.3383,1.71466,6.3383,1.16605
6.4072,6.97089,6.4072,2.52668,6.4072,2.70224,6.4072,2.31811,6.4072,1.12147
6.4761,7.04550,6.4761,2.57957,6.4761,2.63304,6.4761,2.68071,6.4761,0.80188
6.5450,5.82813,6.5450,3.75059,6.5450,2.65043,6.5450,2.42629,6.5450,1.26735
6.6139,4.38162,6.6139,4.09842,6.6139,2.52030,6.6139,2.18185,6.6139,2.27423
6.6828,2.77498,6.6828,4.94065,6.6828,2.69990,6.6828,2.58600,6.6828,3.03202
6.7517,3.58108,6.7517,5.79274,6.7517,2.99978,6.7517,2.86168,6.7517,3.18443
6.8206,4.22657,6.8206,6.57424,6.8206,2.66734,6.8206,2.17371,6.8206,2.21939
6.8895,4.12293,6.8895,6.29539,6.8895,2.72436,6.8895,2.20711,6.8895,2.66323
6.9583,3.58256,6.9583,5.50525,6.9583,2.64571,6.9583,2.50199,6.9583,2.35321
7.0272,2.13132,7.0272,5.58739,7.0272,2.26977,7.0272,2.90728,7.0272,3.50863
7.0961,2.07463,7.0961,4.00418,7.0961,3.14274,7.0961,1.70465,7.0961,5.30125
7.1650,2.44264,7.1650,3.91095,7.1650,3.02891,7.1650,2.35934,7.1650,7.83703
7.2339,1.47267,7.2339,3.72173,7.2339,2.83050,7.2339,1.78454,7.2339,9.88992
7.3028,1.49396,7.3028,3.02760,7.3028,2.91802,7.3028,1.75697,7.3028,10.34002
7.3717,1.04404,7.3717,2.18203,7.3717,3.75892,7.3717,2.18211,7.3717,7.80502
7.4406,1.50734,7.4406,2.84722,7.4406,4.21721,7.4406,2.30278,7.4406,6.62465
7.5095,1.24681,7.5095,4.46751,7.5095,4.44302,7.5095,3.10395,7.5095,6.20500
7.5784,1.56360,7.5784,4.58922,7.5784,3.65755,7.5784,3.24911,7.5784,4.24396
7.6473,2.14002,7.6473,4.96742,7.6473,2.68699,7.6473,3.02187,7.6473,2.48122
7.7162,1.91688,7.7162,4.89288,7.7162,3.35800,7.7162,3.58792,7.7162,1.55036
7.7851,1.70766,7.7851,6.02884,7.7851,2.39761,7.7851,2.46597,7.7851,1.10713
7.8540,2.31236,7.8540,3.44056,7.8540,2.27552,7.8540,2.37071,7.8540,1.54371
7.9229,1.96580,7.9229,2.87643,7.9229,2.91850,7.9229,2.28788,7.9229,0.61646
7.9918,1.85364,7.9918,2.37787,7.9918,2.59839,7.9918,1.37726,7.9918,0.84819
8.0607,1.24531,8.0607,1.60912,8.0607,2.02038,8.0607,1.36181,8.0607,1.05190
8.1296,1.55864,8.1296,1.60300,8.1296,1.66896,8.1296,1.28921,8.1296,1.00885
8.1984,1.84964,8.1984,2.43291,8.1984,1.79842,8.1984,1.33650,8.1984,0.68441
8.2673,1.65553,8.2673,2.24125,8.2673,2.00019,8.2673,1.52416,8.2673,0.58344
8.3362,1.20925,8.3362,2.11539,8.3362,2.62239,8.3362,2.00923,8.3362,1.11316
8.4051,1.19999,8.4051,2.07738,8.4051,3.19767,8.4051,2.57452,8.4051,0.91395
8.4740,1.26788,8.4740,1.78420,8.4740,2.65057,8.4740,5.04309,8.4740,0.69418
8.5429,1.88531,8.5429,1.92660,8.5429,2.76470,8.5429,5.75781,8.5429,1.27210
8.6118,2.51442,8.6118,2.16089,8.6118,2.70329,8.6118,6.24252,8.6118,0.94280
8.6807,3.18606,8.6807,1.76823,8.6807,3.90263,8.6807,6.91626,8.6807,1.24240
8.7496,3.72013,8.7496,1.41110,8.7496,3.29634,8.7496,6.49034,8.7496,1.40757
8.8185,4.11584,8.8185,1.75389,8.8185,2.36686,8.8185,4.99917,8.8185,1.07642
8.8874,3.60206,8.8874,2.70553,8.8874,2.18440,8.8874,3.93830,8.8874,1.41530
8.9563,4.65412,8.9563,3.65490,8.9563,3.32843,8.9563,3.65606,8.9563,1.91298
9.0252,5.89742,9.0252,4.11544,9.0252,2.93974,9.0252,3.90594,9.0252,1.94617
9.0941,5.60267,9.0941,3.62606,9.0941,2.53105,9.0941,3.84864,9.0941,1.16670
9.1630,5.79619,9.1630,3.16346,9.1630,2.52114,9.1630,4.84278,9.1630,1.13937
9.2319,7.86885,9.2319,3.39869,9.2319,2.78154,9.2319,4.31044,9.2319,1.33756
9.3008,7.36966,9.3008,3.97275,9.3008,2.92411,9.3008,4.02445,9.3008,1.15775
9.3697,5.46762,9.3697,4.20722,9.3697,2.70784,9.3697,3.66825,9.3697,1.23833
9.4385,3.92635,9.4385,3.28408,9.4385,2.66555,9.4385,3.08929,9.4385,1.93578
9.5074,3.97118,9.5074,3.12298,9.5074,2.90855,9.5074,2.58989,9.5074,2.56155
9.5763,3.62895,9.5763,3.31322,9.5763,3.26471,9.5763,2.61059,9.5763,2.62717
9.6452,2.82108,9.6452,3.26789,9.6452,3.73082,9.6452,2.48673,9.6452,2.62694
9.7141,2.89007,9.7141,3.38340,9.7141,5.13820,9.7141,2.86642,9.7141,2.68908
9.7830,2.23202,9.7830,3.14055,9.7830,4.73878,9.7830,2.13637,9.7830,2.72136
9.8519,2.48230,9.8519,2.09395,9.8519,5.52262,9.8519,2.14135,9.8519,2.00926
9.9208,1.85437,9.9208,2.19182,9.9208,5.90659,9.9208,1.82181,9.9208,2.37314
9.9897,1.80746,9.9897,2.43903,9.9897,4.80187,9.9897,2.23027,9.9897,2.52811
10.0586,1.85449,10.0586,2.10251,10.0586,4.56312,10.0586,1.13237,10.0586,2.69188
10.1275,1.39619,10.1275,2.57427,10.1275,3.27248,10.1275,1.25972,10.1275,2.13986
10.1964,0.83641,10.1964,2.57405,10.1964,3.20172,10.1964,1.46951,10.1964,2.55966
10.2653,1.23023,10.2653,2.14840,10.2653,3.73872,10.2653,1.15060,10.2653,2.67745
10.3342,1.14931,10.3342,1.93527,10.3342,4.35798,10.3342,1.33564,10.3342,2.82188
10.4031,1.52348,10.4031,1.80908,10.4031,4.34429,10.4031,1.34064,10.4031,2.41000
10.4720,1.19027,10.4720,2.31046,10.4720,4.43961,10.4720,1.29558,10.4720,3.64865
10.5409,1.17962,10.5409,2.42660,10.5409,4.47952,10.5409,1.46926,10.5409,3.20997
10.6098,1.01462,10.6098,2.22186,10.6098,4.67735,10.6098,1.83577,10.6098,3.03105
10.6786,1.19089,10.6786,2.41192,10.6786,2.89758,10.6786,1.19238,10.6786,3.20643
10.7475,1.60441,10.7475,2.83685,10.7475,2.08988,10.7475,1.84086,10.7475,3.47922
10.8164,2.08487,10.8164,3.57810,10.8164,1.58744,10.8164,1.63248,10.8164,3.17782
10.8853,2.33465,10.8853,3.57467,10.8853,1.66345,10.8853,1.61696,10.8853,3.42219
10.9542,2.46819,10.9542,2.82886,10.9542,1.91509,10.9542,2.01677,10.9542,3.46603
11.0231,2.02719,11.0231,2.66835,11.0231,0.80428,11.0231,1.86024,11.0231,2.53304
11.0920,1.53135,11.0920,2.36114,11.0920,0.81916,11.0920,2.15610,11.0920,2.48053
11.1609,1.93818,11.1609,2.81713,11.1609,0.60743,11.1609,1.62024,11.1609,1.74657
11.2298,1.87721,11.2298,2.83991,11.2298,0.48698,11.2298,1.22750,11.2298,1.53464
11.2987,1.87731,11.2987,2.38604,11.2987,0.48006,11.2987,2.05805,11.2987,2.30056
11.3676,1.81102,11.3676,1.92040,11.3676,0.54492,11.3676,2.07909,11.3676,2.90257
11.4365,1.67370,11.4365,2.23038,11.4365,0.65451,11.4365,2.82995,11.4365,2.52498
11.5054,1.59314,11.5054,2.59936,11.5054,0.95901,11.5054,2.56509,11.5054,2.96673
11.5743,1.59875,11.5743,3.00368,11.5743,0.93072,11.5743,3.31795,11.5743,3.04469
11.6432,2.03087,11.6432,2.57970,11.6432,0.23353,11.6432,4.66097,11.6432,2.46906
11.7121,2.03836,11.7121,3.26094,11.7121,0.93435,11.7121,3.66651,11.7121,1.88303
11.7810,2.38081,11.7810,3.67665,11.7810,0.95664,11.7810,3.50444,11.7810,2.10946
11.8499,3.28173,11.8499,3.39775,11.8499,1.40839,11.8499,2.95043,11.8499,1.42949
11.9187,2.73541,11.9187,2.59885,11.9187,1.35378,11.9187,2.94501,11.9187,1.51043
11.9876,2.45270,11.9876,2.68059,11.9876,0.90233,11.9876,3.69209,11.9876,2.10904
12.0565,3.51383,12.0565,2.53642,12.0565,0.69714,12.0565,3.06850,12.0565,3.13790
12.1254,3.39347,12.1254,2.14302,12.1254,0.74932,12.1254,2.63763,12.1254,3.20309
12.1943,3.23318,12.1943,1.64361,12.1943,1.43689,12.1943,2.06347,12.1943,3.78964
12.2632,3.42958,12.2632,1.78620,12.2632,1.36928,12.2632,2.39550,12.2632,3.21906
12.3321,3.18742,12.3321,1.69700,12.3321,1.63539,12.3321,1.47647,12.3321,3.37160
12.4010,3.19581,12.4010,1.62029,12.4010,1.37559,12.4010,1.23338,12.4010,3.73656
12.4699,2.25180,12.4699,1.89549,12.4699,1.05433,12.4699,2.06263,12.4699,3.37014
12.5388,1.98573,12.5388,2.10698,12.5388,0.83335,12.5388,1.45487,12.5388,2.70217
12.6077,2.17906,12.6077,1.98134,12.6077,0.72354,12.6077,2.11228,12.6077,2.55475
12.6766,2.02031,12.6766,2.12385,12.6766,1.51079,12.6766,1.84202,12.6766,2.54417
12.7455,2.08539,12.7455,1.56327,12.7455,2.17267,12.7455,1.87710,12.7455,3.55770
12.8144,1.67336,12.8144,1.27625,12.8144,2.30871,12.8144,2.56131,12.8144,3.56046
12.8833,1.49522,12.8833,1.16186,12.8833,2.07695,12.8833,3.18709,12.8833,6.02714
12.9522,1.58949,12.9522,1.85466,12.9522,1.79431,12.9522,3.54235,12.9522,6.72560
13.0211,1.91257,13.0211,2.53291,13.0211,2.51930,13.0211,4.05528,13.0211,7.11226
13.0900,1.68159,13.0900,2.52033,13.0900,2.98019,13.0900,3.69307,13.0900,5.97894
13.1588,1.59387,13.1588,3.21618,13.1588,2.82774,13.1588,3.25156,13.1588,6.13932
13.2277,1.69645,13.2277,2.99836,13.2277,2.56184,13.2277,2.39501,13.2277,5.71953
13.2966,1.92119,13.2966,1.73466,13.2966,2.66519,13.2966,2.16684,13.2966,5.39392
13.3655,1.69118,13.3655,1.05638,13.3655,2.54422,13.3655,1.91841,13.3655,5.51104
13.4344,1.54117,13.4344,1.61303,13.4344,2.51454,13.4344,1.73585,13.4344,5.54038
13.5033,1.11962,13.5033,1.72340,13.5033,2.10415,13.5033,1.82821,13.5033,3.98318
13.5722,1.15532,13.5722,1.51428,13.5722,2.32663,13.5722,2.04442,13.5722,3.40811
13.6411,2.26129,13.6411,1.50553,13.6411,1.57385,13.6411,2.19162,13.6411,2.24383
13.7100,1.71343,13.7100,2.60122,13.7100,1.35763,13.7100,2.29717,13.7100,2.12998
13.7789,2.49678,13.7789,2.91382,13.7789,2.01397,13.7789,1.93824,13.7789,3.40632
13.8478,2.03099,13.8478,2.91879,13.8478,1.67576,13.8478,2.72925,13.8478,3.10060
13.9167,2.39061,13.9167,2.45944,13.9167,1.18921,13.9167,2.58464,13.9167,3.35191
13.9856,3.16329,13.9856,2.43168,13.9856,1.43948,13.9856,2.01958,13.9856,3.44973
14.0545,3.57595,14.0545,2.19880,14.0545,2.12527,14.0545,2.72260,14.0545,4.11104
14.1234,5.23847,14.1234,2.02704,14.1234,1.45452,14.1234,1.97401,14.1234,4.14939
14.1923,6.40927,14.1923,1.88845,14.1923,1.52873,14.1923,2.49386,14.1923,3.37930
14.2612,5.74443,14.2612,1.98538,14.2612,1.47571,14.2612,2.19830,14.2612,3.42366
14.3301,4.30940,14.3301,2.36544,14.3301,2.22031,14.3301,1.91699,14.3301,2.50351
14.3990,3.54063,14.3990,2.19958,14.3990,2.47395,14.3990,2.38583,14.3990,1.98682
14.4678,2.80070,14.4678,2.12251,14.4678,2.68467,14.4678,2.02429,14.4678,1.85268
14.5367,2.54032,14.5367,1.67371,14.5367,2.26659,14.5367,1.48831,14.5367,1.79032
14.6056,1.91140,14.6056,1.00559,14.6056,2.87885,14.6056,1.70928,14.6056,1.90469
14.6745,1.92843,14.6745,1.23287,14.6745,2.76809,14.6745,2.16206,14.6745,2.84732
14.7434,2.34382,14.7434,0.85956,14.7434,1.84270,14.7434,1.96441,14.7434,2.66199
14.8123,3.34148,14.8123,1.86877,14.8123,2.08542,14.8123,2.11835,14.8123,2.97391
14.8812,4.12936,14.8812,1.65327,14.8812,2.80100,14.8812,1.79015,14.8812,3.70905
14.9501,4.73940,14.9501,1.49916,14.9501,2.51195,14.9501,1.46955,14.9501,3.67609
15.0190,4.95281,15.0190,1.35520,15.0190,2.22697,15.0190,1.60840,15.0190,4.06606
15.0879,4.93675,15.0879,1.64342,15.0879,2.47208,15.0879,1.09583,15.0879,3.29673
15.1568,3.54998,15.1568,1.19044,15.1568,2.12195,15.1568,1.38246,15.1568,4.62825
15.2257,2.89632,15.2257,1.84695,15.2257,3.00317,15.2257,1.84687,15.2257,5.78122
15.2946,2.27619,15.2946,1.87264,15.2946,3.07027,15.2946,1.94853,15.2946,5.87022
15.3635,2.99114,15.3635,3.18612,15.3635,2.57517,15.3635,2.54419,15.3635,6.60977
15.4324,2.40242,15.4324,3.63059,15.4324,2.77490,15.4324,2.13790,15.4324,7.31598
15.5013,2.40417,15.5013,3.43818,15.5013,2.69827,15.5013,3.11287,15.5013,6.45972
15.5702,3.12379,15.5702,2.41810,15.5702,2.36078,15.5702,2.85433,15.5702,6.01894
15.6391,3.30720,15.6391,2.09154,15.6391,2.81132,15.6391,3.74054,15.6391,5.16583
15.7079,2.79989,15.7079,1.90298,15.7079,1.96607,15.7079,2.96100,15.7079,4.92249
15.7768,2.87199,15.7768,1.47985,15.7768,2.21030,15.7768,3.23415,15.7768,4.04506
15.8457,1.95295,15.8457,1.59134,15.8457,1.85016,15.8457,3.00159,15.8457,3.31028
15.9146,1.83148,15.9146,1.47357,15.9146,1.67219,15.9146,3.12929,15.9146,2.76633
15.9835,1.85818,15.9835,1.35292,15.9835,1.43710,15.9835,2.52409,15.9835,1.78386
16.0524,2.40333,16.0524,0.85563,16.0524,0.91856,16.0524,2.37120,16.0524,2.75509
16.1213,1.55962,16.1213,1.02932,16.1213,1.00721,16.1213,2.65720,16.1213,3.05740
16.1902,1.42523,16.1902,0.87060,16.1902,1.16830,16.1902,2.92942,16.1902,2.60230
16.2591,1.48202,16.2591,1.37272,16.2591,1.49787,16.2591,1.92710,16.2591,2.97886
16.3280,1.42184,16.3280,0.94884,16.3280,0.75480,16.3280,1.74716,16.3280,2.29777
16.3969,1.21933,16.3969,1.45168,16.3969,0.54166,16.3969,1.98148,16.3969,2.75367
16.4658,0.90087,16.4658,1.06474,16.4658,0.68409,16.4658,1.64624,16.4658,2.43675
16.5347,0.89618,16.5347,1.26708,16.5347,1.29114,16.5347,1.51118,16.5347,2.88018
16.6036,0.81104,16.6036,0.89944,16.6036,0.61981,16.6036,1.90575,16.6036,2.15292
16.6725,0.73116,16.6725,0.71046,16.6725,0.80447,16.6725,2.17326,16.6725,2.67717
16.7414,0.83680,16.7414,0.74106,16.7414,0.75761,16.7414,3.44158,16.7414,4.00174
16.8103,0.59180,16.8103,1.25818,16.8103,0.61617,16.8103,3.72731,16.8103,3.70066
16.8792,1.02718,16.8792,1.25768,16.8792,0.69134,16.8792,2.90619,16.8792,2.54617
16.9480,0.73567,16.9480,0.93808,16.9480,0.49672,16.9480,3.12686,16.9480,2.69414
17.0169,0.75955,17.0169,0.96829,17.0169,1.28465,17.0169,3.37693,17.0169,2.41714
17.0858,1.21386,17.0858,0.69352,17.0858,0.66107,17.0858,3.61517,17.0858,2.09626
17.1547,1.29870,17.1547,0.96001,17.1547,0.85847,17.1547,3.31244,17.1547,1.88760
17.2236,1.41216,17.2236,0.72138,17.2236,0.93954,17.2236,2.90908,17.2236,1.91245
17.2925,1.56671,17.2925,1.33252,17.2925,1.14561,17.2925,2.55220,17.2925,2.12101
17.3614,1.94298,17.3614,1.04936,17.3614,1.36292,17.3614,2.06611,17.3614,1.60871
17.4303,3.09491,17.4303,0.75616,17.4303,2.05952,17.4303,1.49749,17.4303,2.10031
17.4992,4.24830,17.4992,0.42832,17.4992,1.50195,17.4992,1.51693,17.4992,2.12678
17.5681,5.62659,17.5681,0.99666,17.5681,1.37457,17.5681,1.52416,17.5681,2.18868
17.6370,4.95877,17.6370,1.21763,17.6370,1.81184,17.6370,1.92026,17.6370,2.32294
17.7059,4.89746,17.7059,1.66825,17.7059,1.72168,17.7059,1.24901,17.7059,2.03453
17.7748,3.66843,17.7748,1.54603,17.7748,2.11426,17.7748,1.51070,17.7748,2.46459
